396.142 0.00477
400.332 0.01074
403.766 0.04415
406.377 0.12411
408.987 0.21599
412.902 0.40334
417.092 0.679
419.908 0.86516
421.557 0.94391
422.931 0.98329
425.06 1.00119
427.189 0.99165
429.113 0.96778
431.448 0.93437
435.02 0.87112
438.248 0.79356
443.881 0.66229
449.307 0.56086
455.077 0.48091
460.023 0.42959
465.037 0.38305
469.845 0.31026
477.539 0.19928
487.567 0.11217
499.863 0.05489
