455.842 0.00119
460.826 0.01311
466.072 0.07271
472.358 0.25268
476.5 0.4553
482.794 0.72706
485.295 0.83671
489.256 0.94398
490.72 0.98331
493.127 0.99762
495.445 0.97616
497.586 0.90465
500.413 0.81168
506.495 0.59833
510.265 0.48987
516.442 0.38379
522.194 0.3385
527.69 0.31585
533.529 0.27175
539.28 0.21573
549.323 0.12277
559.715 0.07747
575.862 0.03814
588.662 0.02145
600.001 0.00954
