# Time(s)	Min(V)	Area(V*s)	AreaFromScope(V*s)
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
38.8412218	0.00000000	0.00000000	0.00000000
39.2912474	0.0181800000	-0.000000000414504000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.2912474	0.00000000	0.00000000	0.00000000
39.5232606	0.0222200000	-0.000000000387436000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.5232606	0.00000000	0.00000000	0.00000000
39.6902704	0.0222200000	-0.000000000417736000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.6902704	0.00000000	0.00000000	0.00000000
39.9072828	0.0222200000	-0.000000000439148000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
39.9072828	0.00000000	0.00000000	0.00000000
40.3403077	0.0181800000	-0.000000000434704000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.3403077	0.00000000	0.00000000	0.00000000
40.7573314	0.0222200000	-0.000000000500960000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
40.7573314	0.00000000	0.00000000	0.00000000
